,DiatomSizeReduction,Phoneme,InlineSkate,InsectWingbeatSound,Haptics,RefrigerationDevices,WordsSynonyms,Wine,MiddlePhalanxTW,ScreenType,uWaveGestureLibrary_Y,Herring,50words,Worms,Beef,ElectricDevices,Ham,uWaveGestureLibrary_Z,MiddlePhalanxOutlineAgeGroup,Lighting2,WormsTwoClass,HandOutlines,ShapeletSim,uWaveGestureLibrary_X,DistalPhalanxTW,Cricket_Y,MedicalImages,Earthquakes,SmallKitchenAppliances,Cricket_X,DistalPhalanxOutlineCorrect,Cricket_Z,MiddlePhalanxOutlineCorrect,Lighting7,ProximalPhalanxTW,ProximalPhalanxOutlineAgeGroup,PhalangesOutlinesCorrect,Computers,Meat,UWaveGestureLibraryAll,ArrowHead,ChlorineConcentration,DistalPhalanxOutlineAgeGroup,CinC_ECG_torso,yoga,Adiac,OliveOil,Two_Patterns,FordB,ECG200,ShapesAll,LargeKitchenAppliances,BeetleFly,Car,FordA,ToeSegmentation2,ProximalPhalanxOutlineCorrect,FaceFour,MoteStrain,ECG5000,Symbols,FacesUCR,NonInvasiveFatalECG_Thorax1,NonInvasiveFatalECG_Thorax2,FaceAll,Strawberry,FISH,SonyAIBORobotSurface,ToeSegmentation1,ItalyPowerDemand,StarLightCurves,MALLAT,SwedishLeaf,SonyAIBORobotSurfaceII,synthetic_control,OSULeaf,ECGFiveDays,CBF,wafer,Trace,TwoLeadECG,Coffee,BirdChicken,Plane,Gun_Point
Cricket_X,0.2908496732026144,0.3201476793248945,0.3818181818181817,0.3808080808080808,0.4545454545454545,0.4826666666666667,0.5360501567398119,0.8518518518518519,0.6090225563909775,0.6453333333333333,0.6356783919597989,0.59375,0.6395604395604395,0.6408839779005525,0.7666666666666667,0.711191803916483,0.6857142857142857,0.7144053601340034,0.735,0.8032786885245902,0.7900552486187845,0.419,0.6666666666666666,0.7509771077610273,0.7725,0.7846153846153846,0.7815789473684209,0.6956521739130435,0.792,0.0,0.8283333333333334,0.8435897435897436,0.8333333333333334,0.8493150684931506,0.8025,0.8536585365853658,0.8088578088578089,0.812,0.8,0.8112786152987158,0.8457142857142858,0.8294270833333334,0.8025,0.813768115942029,0.8536666666666667,0.8465473145780051,0.8666666666666667,0.8645,0.8792629262926293,0.88,0.9033333333333332,0.9013333333333332,0.9,0.9,0.9041932796445432,0.8692307692307693,0.9175257731958762,0.9204545454545454,0.8985623003194888,0.9393333333333334,0.9467336683417086,0.9321951219512196,0.9653944020356234,0.9475826972010178,0.9479289940828404,0.9559543230016312,0.96,0.91846921797005,0.9605263157894736,0.9591836734693876,0.958596406022341,0.969722814498934,0.9728,0.9748163693599159,0.98,0.987603305785124,0.9988385598141696,0.9922222222222222,0.9961064243997404,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
DistalPhalanxOutlineCorrect,0.3006535947712418,0.32858649789029537,0.3963636363636364,0.3974747474747475,0.4837662337662338,0.496,0.5517241379310345,0.5555555555555556,0.5989974937343359,0.64,0.649357900614182,0.6875,0.6615384615384615,0.6519337016574586,0.7,0.7015951238490468,0.7238095238095238,0.7197096594081519,0.7225,0.7540983606557377,0.7624309392265194,0.79,0.8222222222222222,0.7506979341150195,0.7675,0.7871794871794872,0.7697368421052632,0.7888198757763976,0.7786666666666666,0.7794871794871795,0.0,0.8,0.8266666666666667,0.8493150684931506,0.8175,0.8634146341463415,0.8181818181818182,0.812,0.6833333333333333,0.81714126186488,0.7828571428571428,0.8182291666666667,0.8025,0.8333333333333334,0.8606666666666667,0.8388746803069054,0.7666666666666667,0.87125,0.8759625962596259,0.9,0.895,0.8826666666666667,1.0,0.9166666666666666,0.9003054707025826,0.8923076923076924,0.9072164948453608,0.9204545454545454,0.9009584664536742,0.9377777777777778,0.9487437185929648,0.933658536585366,0.957760814249364,0.9491094147582696,0.9414201183431952,0.9608482871125612,0.9371428571428572,0.951747088186356,0.9649122807017544,0.95821185617104,0.9657600777076252,0.9739872068230278,0.9664,0.9779643231899264,0.9833333333333332,0.9834710743801652,0.9686411149825784,0.9933333333333332,0.994646333549643,1.0,0.9991220368744512,1.0,1.0,1.0,1.0
Cricket_Z,0.03594771241830065,0.3243670886075949,0.4109090909090909,0.3792929292929293,0.512987012987013,0.488,0.5501567398119123,0.6481481481481481,0.5964912280701754,0.6026666666666667,0.6384701284198772,0.609375,0.6483516483516484,0.6685082872928176,0.7333333333333333,0.693814031902477,0.7047619047619048,0.7169179229480737,0.7375,0.7377049180327869,0.7790055248618785,0.682,0.7888888888888889,0.7498604131769961,0.765,0.7820512820512819,0.7684210526315789,0.7670807453416149,0.7813333333333333,0.823076923076923,0.8166666666666667,0.0,0.825,0.8082191780821918,0.785,0.8487804878048779,0.8263403263403264,0.7959999999999999,0.9333333333333332,0.8056951423785594,0.7885714285714286,0.8325520833333333,0.815,0.8260869565217391,0.8493333333333334,0.8439897698209718,0.8666666666666667,0.862,0.8688118811881188,0.87,0.8916666666666667,0.8986666666666666,0.95,0.9166666666666666,0.902804776450986,0.9153846153846154,0.9175257731958762,0.9204545454545454,0.9097444089456868,0.9386666666666666,0.9346733668341708,0.9404878048780488,0.9531806615776082,0.9506361323155216,0.9550295857988166,0.9575856443719412,0.9542857142857144,0.9384359400998336,0.9736842105263158,0.9611273080660836,0.9655172413793104,0.96545842217484,0.9776,0.9800629590766002,0.99,0.9834710743801652,0.9930313588850174,0.9955555555555556,0.9967553536664504,1.0,1.0,1.0,0.9,1.0,1.0
MiddlePhalanxOutlineCorrect,0.3006535947712418,0.3138185654008439,0.3872727272727273,0.3924242424242424,0.4577922077922078,0.4906666666666666,0.5407523510971787,0.7777777777777778,0.5889724310776943,0.6133333333333333,0.6468453378001117,0.6875,0.6307692307692307,0.6464088397790055,0.7,0.7054856698223317,0.7619047619047619,0.7244556113902848,0.725,0.7540983606557377,0.7845303867403315,0.726,0.7888888888888889,0.7523729759910665,0.7525,0.7743589743589744,0.7723684210526316,0.7701863354037267,0.768,0.7717948717948718,0.8133333333333334,0.7923076923076923,0.0,0.8493150684931506,0.8175,0.8341463414634146,0.8205128205128205,0.812,0.8,0.8176996091568955,0.8171428571428572,0.8166666666666667,0.81,0.8659420289855072,0.873,0.8414322250639387,0.8,0.8665,0.8743124312431243,0.89,0.9,0.9013333333333332,0.9,0.9,0.9053040821993892,0.8846153846153846,0.9175257731958762,0.8977272727272727,0.9113418530351438,0.9384444444444444,0.8874371859296483,0.9346341463414636,0.957760814249364,0.9486005089058523,0.9218934911242604,0.9673735725938009,0.96,0.9550748752079868,0.9692982456140352,0.9611273080660836,0.9582321515298688,0.9620469083155649,0.9696,0.9758656873032528,0.9866666666666668,0.9834710743801652,0.9976771196283392,0.9944444444444444,0.9949707981829978,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
Lighting7,0.3006535947712418,0.3206751054852321,0.34,0.3782828282828283,0.4837662337662338,0.496,0.54858934169279,0.6111111111111112,0.581453634085213,0.6186666666666667,0.644891122278057,0.5625,0.6461538461538462,0.6464088397790055,0.7333333333333333,0.7136558163662301,0.7333333333333333,0.7322724734785037,0.7225,0.7377049180327869,0.7569060773480663,0.354,0.85,0.7493020658849805,0.765,0.7974358974358975,0.7736842105263158,0.7670807453416149,0.8,0.7846153846153846,0.7883333333333333,0.8128205128205128,0.8333333333333334,0.0,0.79,0.8292682926829268,0.8228438228438228,0.828,0.8833333333333333,0.8160245672808487,0.8628571428571429,0.82421875,0.8225,0.8065217391304348,0.85,0.8388746803069054,0.6333333333333333,0.871,0.8778877887788779,0.9,0.895,0.8933333333333333,0.9,0.9166666666666666,0.9022493751735629,0.9,0.9140893470790378,0.9318181818181818,0.9297124600638976,0.938,0.9597989949748744,0.9375609756097559,0.957760814249364,0.9557251908396946,0.9455621301775148,0.9608482871125612,0.96,0.9400998336106491,0.9517543859649122,0.9630709426627794,0.9650315687226808,0.971002132196162,0.9664,0.9758656873032528,0.98,0.9834710743801652,0.9825783972125436,0.9944444444444444,0.9970798182998052,1.0,0.9991220368744512,1.0,0.85,1.0,0.9933333333333332
ProximalPhalanxTW,0.3006535947712418,0.3196202531645569,0.3509090909090909,0.3671717171717172,0.4805194805194805,0.4826666666666667,0.5501567398119123,0.7407407407407407,0.581453634085213,0.6106666666666667,0.6429369067560022,0.640625,0.6571428571428571,0.6298342541436464,0.8,0.6939437167682532,0.6857142857142857,0.7272473478503629,0.7425,0.7868852459016393,0.7790055248618785,0.599,0.8611111111111112,0.7509771077610273,0.77,0.7769230769230769,0.7868421052631579,0.7732919254658385,0.768,0.7666666666666667,0.8216666666666667,0.7948717948717948,0.8383333333333334,0.8493150684931506,0.0,0.8292682926829268,0.8216783216783217,0.812,0.8333333333333334,0.8154662199888331,0.7885714285714286,0.815625,0.8175,0.8420289855072464,0.8573333333333333,0.8567774936061381,0.8666666666666667,0.86275,0.8685368536853685,0.88,0.8916666666666667,0.888,0.85,0.9,0.8958622604831991,0.8846153846153846,0.9003436426116839,0.9090909090909092,0.9321086261980832,0.9391111111111112,0.9236180904522612,0.9375609756097559,0.9643765903307888,0.9557251908396946,0.936094674556213,0.965742251223491,0.96,0.951747088186356,0.9517543859649122,0.9591836734693876,0.9592034968431278,0.9518123667377398,0.9728,0.9811122770199372,0.98,0.9710743801652892,0.9930313588850174,0.9933333333333332,0.9965931213497728,1.0,1.0,1.0,0.95,1.0,1.0
ProximalPhalanxOutlineAgeGroup,0.3104575163398693,0.3175105485232068,0.4381818181818182,0.3611111111111111,0.4902597402597403,0.4933333333333334,0.5579937304075235,0.7037037037037037,0.606516290726817,0.6106666666666667,0.6521496370742602,0.671875,0.6593406593406593,0.6353591160220995,0.8333333333333334,0.6991311113992997,0.6571428571428571,0.7185929648241206,0.73,0.7049180327868853,0.7569060773480663,0.6940000000000001,0.8944444444444445,0.7604690117252931,0.76,0.7769230769230769,0.7697368421052632,0.7639751552795031,0.7493333333333333,0.7692307692307693,0.7966666666666666,0.7923076923076923,0.84,0.8082191780821918,0.8125,0.0,0.8146853146853147,0.8240000000000001,0.8833333333333333,0.8241206030150754,0.8057142857142857,0.8010416666666667,0.81,0.8434782608695652,0.8640000000000001,0.8644501278772379,0.8666666666666667,0.8675,0.8743124312431243,0.86,0.8983333333333333,0.8773333333333333,0.85,0.9333333333333332,0.8903082477089698,0.8923076923076924,0.9140893470790378,0.8977272727272727,0.896964856230032,0.9397777777777778,0.9396984924623116,0.9326829268292685,0.9592875318066156,0.9511450381679388,0.9325443786982248,0.9641109298531809,0.96,0.961730449251248,0.9517543859649122,0.9591836734693876,0.9634531325886352,0.96545842217484,0.968,0.9748163693599159,0.99,0.9710743801652892,0.9988385598141696,0.9944444444444444,0.9948085658663206,1.0,1.0,1.0,0.85,1.0,1.0
PhalangesOutlinesCorrect,0.0915032679738562,0.3164556962025317,0.4236363636363637,0.3656565656565657,0.5064935064935064,0.5093333333333333,0.5313479623824452,0.7407407407407407,0.581453634085213,0.624,0.644891122278057,0.65625,0.6527472527472528,0.6243093922651933,0.7666666666666667,0.6846064064323694,0.7047619047619048,0.7314349525404802,0.765,0.7213114754098361,0.7624309392265194,0.777,0.8666666666666667,0.7493020658849805,0.7775,0.7923076923076923,0.7526315789473684,0.7795031055900621,0.76,0.7641025641025642,0.85,0.7743589743589744,0.86,0.7671232876712328,0.81,0.8439024390243902,0.0,0.7879999999999999,0.7833333333333333,0.8204913456169738,0.7657142857142857,0.81328125,0.8175,0.8528985507246377,0.8583333333333333,0.8567774936061381,0.8333333333333334,0.8705,0.8839383938393839,0.85,0.895,0.8693333333333333,0.9,0.9166666666666666,0.892807553457373,0.9,0.9072164948453608,0.9090909090909092,0.8522364217252396,0.9404444444444444,0.9266331658291456,0.9297560975609755,0.9587786259541984,0.9536895674300254,0.953846153846154,0.9690048939641108,0.9428571428571428,0.9201331114808652,0.9517543859649122,0.9562682215743442,0.964060223409422,0.969722814498934,0.9728,0.9800629590766002,0.9833333333333332,0.9834710743801652,0.9535423925667827,0.9933333333333332,0.9957819597663856,1.0,1.0,1.0,1.0,1.0,1.0
Computers,0.3006535947712418,0.33016877637130804,0.4527272727272727,0.38737373737373737,0.4967532467532468,0.5066666666666667,0.5454545454545454,0.6111111111111112,0.5864661654135338,0.6213333333333333,0.6485203796761586,0.625,0.6549450549450551,0.6574585635359116,0.7,0.7146932952924394,0.7333333333333333,0.7250139586823003,0.7075,0.7377049180327869,0.7569060773480663,0.785,0.7222222222222222,0.7607481853713008,0.77,0.7820512820512819,0.7815789473684209,0.7515527950310559,0.7866666666666666,0.7615384615384615,0.815,0.7871794871794872,0.835,0.8082191780821918,0.8225,0.8585365853658536,0.8333333333333334,0.0,0.5666666666666667,0.8101619207146845,0.8571428571428571,0.8153645833333333,0.835,0.8456521739130435,0.8443333333333334,0.8388746803069054,0.8333333333333334,0.87025,0.8729372937293729,0.89,0.8966666666666666,0.8906666666666667,1.0,0.9333333333333332,0.9022493751735629,0.8461538461538461,0.8762886597938144,0.9204545454545454,0.926517571884984,0.9388888888888888,0.9266331658291456,0.9351219512195122,0.961323155216285,0.9567430025445292,0.9455621301775148,0.9608482871125612,0.96,0.9417637271214644,0.9517543859649122,0.957240038872692,0.9624817872753764,0.9684434968017056,0.9728,0.9779643231899264,0.98,0.975206611570248,0.9825783972125436,0.9888888888888888,0.9972420506164827,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
Meat,0.3006535947712418,0.3111814345991561,0.3727272727272728,0.3818181818181817,0.43506493506493504,0.5386666666666666,0.542319749216301,0.8518518518518519,0.5764411027568922,0.632,0.6300949190396427,0.640625,0.6439560439560439,0.6022099447513812,0.7,0.6750097263649332,0.7523809523809524,0.7250139586823003,0.7475,0.7540983606557377,0.7237569060773481,0.759,0.8611111111111112,0.7537688442211056,0.765,0.8179487179487179,0.7697368421052632,0.7950310559006211,0.768,0.7692307692307693,0.8083333333333333,0.8051282051282052,0.84,0.8630136986301371,0.7875,0.8390243902439024,0.8286713286713286,0.7959999999999999,0.0,0.8238414293690676,0.8285714285714286,0.8182291666666667,0.78,0.8210144927536231,0.8446666666666667,0.8337595907928389,0.7333333333333333,0.87525,0.8756875687568757,0.91,0.8983333333333333,0.8933333333333333,0.75,0.9166666666666666,0.9030824770896974,0.9153846153846154,0.9209621993127148,0.9318181818181818,0.9512779552715654,0.9364444444444444,0.943718592964824,0.9375609756097559,0.9562340966921121,0.9541984732824428,0.9112426035502958,0.9461663947797716,0.9485714285714286,0.8618968386023295,0.9605263157894736,0.95821185617104,0.9662457503642544,0.96545842217484,0.9584,0.9485834207764952,0.99,0.950413223140496,0.9802555168408827,0.9977777777777778,0.995619727449708,1.0,1.0,1.0,0.95,1.0,0.9933333333333332
UWaveGestureLibraryAll,0.006535947712418301,0.3169831223628692,0.4436363636363637,0.38737373737373737,0.4935064935064935,0.4773333333333333,0.54858934169279,0.6296296296296297,0.5839598997493735,0.6426666666666667,0.6409826912339475,0.625,0.6637362637362637,0.6298342541436464,0.9,0.7052263000907794,0.6761904761904762,0.7233389168062535,0.7575,0.7540983606557377,0.7458563535911602,0.6,0.65,0.7495812395309883,0.7725,0.7846153846153846,0.7789473684210526,0.7577639751552795,0.7706666666666667,0.7974358974358975,0.8183333333333334,0.7974358974358975,0.8266666666666667,0.8630136986301371,0.7975,0.8439024390243902,0.8240093240093241,0.7879999999999999,0.9333333333333332,0.0,0.8342857142857143,0.8205729166666667,0.8125,0.8514492753623188,0.8543333333333333,0.8491048593350383,0.9,0.87075,0.8715621562156216,0.92,0.8966666666666666,0.888,0.85,0.9333333333333332,0.8955845598444876,0.8846153846153846,0.9175257731958762,0.9318181818181818,0.90814696485623,0.9391111111111112,0.8944723618090452,0.9390243902439024,0.9562340966921121,0.9572519083969464,0.9449704142011834,0.965742251223491,0.9771428571428572,0.9400998336106491,0.9342105263157896,0.9543245869776482,0.964060223409422,0.971002132196162,0.9664,0.9674711437565582,0.9866666666666668,0.9793388429752066,0.9930313588850174,0.9955555555555556,0.9943218689162882,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
ArrowHead,0.3006535947712418,0.3212025316455696,0.3927272727272727,0.3964646464646465,0.5097402597402597,0.504,0.5407523510971787,0.5555555555555556,0.5889724310776943,0.6666666666666666,0.6451702959240647,0.640625,0.6637362637362637,0.6408839779005525,0.7,0.6966670989495526,0.7428571428571429,0.7261306532663316,0.73,0.7540983606557377,0.7624309392265194,0.82,0.8444444444444444,0.7587939698492462,0.765,0.7923076923076923,0.7763157894736842,0.7919254658385093,0.7759999999999999,0.7820512820512819,0.8066666666666666,0.8102564102564103,0.82,0.8904109589041096,0.795,0.8585365853658536,0.8240093240093241,0.82,0.9333333333333332,0.8227247347850363,0.0,0.8109375,0.7875,0.8297101449275363,0.858,0.8465473145780051,0.8666666666666667,0.8715,0.8748624862486248,0.9,0.9016666666666666,0.8933333333333333,1.0,0.8833333333333333,0.8947514579283532,0.9076923076923076,0.9003436426116839,0.9318181818181818,0.9241214057507988,0.9391111111111112,0.9396984924623116,0.9351219512195122,0.95470737913486,0.9511450381679388,0.8893491124260355,0.9624796084828712,0.9657142857142856,0.9717138103161398,0.9561403508771931,0.95821185617104,0.9650315687226808,0.9718550106609808,0.9584,0.9706190975865688,0.9866666666666668,0.9421487603305784,0.9965156794425089,0.9988888888888888,0.9949707981829978,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
ChlorineConcentration,0.3006535947712418,0.3306962025316456,0.4636363636363636,0.3868686868686869,0.4220779220779221,0.5013333333333333,0.54858934169279,0.8703703703703703,0.5939849624060151,0.5946666666666667,0.6549413735343383,0.65625,0.6681318681318681,0.6629834254143646,0.7333333333333333,0.6964077292180002,0.7238095238095238,0.7188721384701284,0.745,0.7868852459016393,0.7679558011049724,0.6579999999999999,0.8055555555555556,0.7587939698492462,0.78,0.7564102564102564,0.7868421052631579,0.7732919254658385,0.7706666666666667,0.7615384615384615,0.8066666666666666,0.7846153846153846,0.815,0.7808219178082192,0.8125,0.8731707317073171,0.8123543123543123,0.8240000000000001,0.8833333333333333,0.8126744835287549,0.8,0.0,0.8375,0.8913043478260869,0.843,0.8286445012787724,0.8333333333333334,0.867,0.8773377337733773,0.86,0.8816666666666667,0.8986666666666666,0.85,0.9166666666666666,0.906970286031658,0.9153846153846154,0.8934707903780069,0.9204545454545454,0.9273162939297124,0.9384444444444444,0.9125628140703518,0.9346341463414636,0.9659033078880408,0.9557251908396946,0.9431952662721892,0.9624796084828712,0.9542857142857144,0.9550748752079868,0.9561403508771931,0.9650145772594751,0.9669742593491988,0.9727078891257996,0.9712,0.9832109129066108,0.9966666666666668,0.9917355371900828,0.9732868757259,0.9822222222222222,0.9975665152498376,1.0,0.9991220368744512,1.0,0.85,1.0,0.9933333333333332
DistalPhalanxOutlineAgeGroup,0.3006535947712418,0.3306962025316456,0.3927272727272727,0.3823232323232323,0.4902597402597403,0.496,0.5391849529780565,0.6666666666666666,0.5889724310776943,0.6293333333333333,0.6393076493579006,0.53125,0.6615384615384615,0.6408839779005525,0.6666666666666666,0.7027622876410323,0.6857142857142857,0.7227805695142379,0.73,0.7377049180327869,0.7679558011049724,0.836,0.7333333333333333,0.7506979341150195,0.77,0.7820512820512819,0.7736842105263158,0.7857142857142857,0.7893333333333333,0.8051282051282052,0.805,0.8153846153846154,0.8066666666666666,0.821917808219178,0.8125,0.8341463414634146,0.8193473193473193,0.804,0.9166666666666666,0.818537130094919,0.7371428571428571,0.815625,0.0,0.803623188405797,0.8463333333333334,0.8465473145780051,0.5666666666666667,0.86925,0.8803630363036303,0.89,0.89,0.8933333333333333,1.0,0.9,0.9050263815606776,0.8846153846153846,0.8934707903780069,0.9204545454545454,0.9041533546325878,0.9402222222222222,0.9396984924623116,0.9390243902439024,0.9638676844783716,0.957760814249364,0.9372781065088758,0.9608482871125612,0.9542857142857144,0.9400998336106491,0.9473684210526316,0.9620991253644317,0.9639388052452648,0.9705756929637528,0.9616,0.9832109129066108,0.99,0.9793388429752066,0.9860627177700348,0.9955555555555556,0.9952952628163529,1.0,0.9991220368744512,1.0,1.0,1.0,1.0
CinC_ECG_torso,0.3006535947712418,0.3180379746835443,0.3563636363636364,0.3888888888888889,0.4902597402597403,0.47200000000000003,0.5297805642633229,0.5,0.5864661654135338,0.6773333333333333,0.644891122278057,0.609375,0.6373626373626373,0.6077348066298343,0.8,0.7069122033458696,0.6571428571428571,0.7219430485762144,0.7325,0.7704918032786885,0.7348066298342542,0.865,0.8555555555555555,0.7534896705750977,0.7675,0.7820512820512819,0.7697368421052632,0.7888198757763976,0.7866666666666666,0.7846153846153846,0.8033333333333333,0.8179487179487179,0.8133333333333334,0.8904109589041096,0.7875,0.8439024390243902,0.8251748251748252,0.8320000000000001,0.8833333333333333,0.8188163037409268,0.8285714285714286,0.80703125,0.8125,0.0,0.8483333333333334,0.8363171355498721,0.7666666666666667,0.87075,0.878987898789879,0.91,0.8983333333333333,0.8906666666666667,0.8,0.9,0.8980838655928909,0.8923076923076924,0.9037800687285223,0.9431818181818182,0.8857827476038339,0.9415555555555556,0.9457286432160804,0.9390243902439024,0.9521628498727736,0.9506361323155216,0.8644970414201183,0.9624796084828712,0.9771428571428572,0.9550748752079868,0.9561403508771931,0.9601554907677357,0.9595677513355998,0.96545842217484,0.9536,0.9758656873032528,0.9866666666666668,0.962809917355372,0.9477351916376306,0.9955555555555556,0.9951330304996756,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
yoga,0.0196078431372549,0.30748945147679324,0.3345454545454545,0.3808080808080808,0.4707792207792208,0.5013333333333333,0.5470219435736677,0.5370370370370371,0.5889724310776943,0.6666666666666666,0.6376326074818537,0.65625,0.6461538461538462,0.6298342541436464,0.7333333333333333,0.6897938010634159,0.6761904761904762,0.7266890005583473,0.755,0.7540983606557377,0.7127071823204421,0.8190000000000001,0.6833333333333333,0.7565605806811837,0.775,0.7820512820512819,0.7631578947368421,0.7204968944099379,0.792,0.7948717948717948,0.81,0.7871794871794872,0.8016666666666666,0.8904109589041096,0.815,0.8341463414634146,0.8193473193473193,0.816,0.9333333333333332,0.8238414293690676,0.8228571428571428,0.825,0.8025,0.8442028985507246,0.0,0.8439897698209718,0.8666666666666667,0.87675,0.8646864686468647,0.92,0.9016666666666666,0.8906666666666667,0.85,0.9,0.9003054707025826,0.9230769230769232,0.9072164948453608,0.9318181818181818,0.9345047923322684,0.9371111111111112,0.8864321608040201,0.9307317073170732,0.9572519083969464,0.9506361323155216,0.8526627218934911,0.9641109298531809,0.96,0.870216306156406,0.9649122807017544,0.95821185617104,0.9668528411850412,0.9701492537313432,0.9504,0.95697796432319,0.9833333333333332,0.9421487603305784,0.989547038327526,0.9944444444444444,0.9954574951330304,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
Adiac,0.4673202614379085,0.3069620253164557,0.3818181818181817,0.3656565656565657,0.4772727272727273,0.4826666666666667,0.5266457680250783,0.7222222222222222,0.5664160401002506,0.664,0.6261864879955332,0.609375,0.6615384615384615,0.5856353591160219,0.7333333333333333,0.7141745558293348,0.7238095238095238,0.724176437744277,0.7225,0.7213114754098361,0.7237569060773481,0.86,0.8833333333333333,0.7459519821328866,0.77,0.7717948717948718,0.7644736842105263,0.7639751552795031,0.7493333333333333,0.7666666666666667,0.795,0.8102564102564103,0.8133333333333334,0.8356164383561644,0.79,0.8439024390243902,0.8228438228438228,0.8079999999999999,0.9333333333333332,0.8199329983249581,0.88,0.7963541666666667,0.7925,0.8108695652173913,0.8536666666666667,0.0,0.9,0.87525,0.8704620462046204,0.91,0.8983333333333333,0.8906666666666667,1.0,0.9333333333333332,0.8944737572896417,0.9230769230769232,0.9072164948453608,0.9318181818181818,0.8785942492012779,0.9353333333333332,0.8804020100502512,0.9321951219512196,0.9582697201017812,0.9496183206106872,0.8715976331360947,0.9575856443719412,0.9542857142857144,0.9351081530782028,0.9473684210526316,0.95821185617104,0.9685526954832444,0.9658848614072496,0.9552,0.9538300104931794,0.99,0.950413223140496,0.9872241579558652,0.9977777777777778,0.994646333549643,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
OliveOil,0.3006535947712418,0.3333333333333333,0.34545454545454546,0.3813131313131313,0.4675324675324675,0.52,0.554858934169279,0.5,0.5889724310776943,0.632,0.6345616973757677,0.53125,0.6461538461538462,0.6519337016574586,0.6666666666666666,0.7005576449228375,0.6857142857142857,0.7233389168062535,0.7025,0.8032786885245902,0.7569060773480663,0.655,0.7111111111111111,0.7476270240089335,0.745,0.7717948717948718,0.7894736842105263,0.7888198757763976,0.7306666666666667,0.7794871794871795,0.8216666666666667,0.7974358974358975,0.7983333333333333,0.821917808219178,0.79,0.8390243902439024,0.8205128205128205,0.836,0.9666666666666668,0.8216080402010051,0.7828571428571428,0.7989583333333333,0.7925,0.8144927536231884,0.8553333333333333,0.8465473145780051,0.0,0.8765,0.8707370737073707,0.91,0.8983333333333333,0.8826666666666667,0.75,0.9,0.8950291585670647,0.9,0.9003436426116839,0.9318181818181818,0.9073482428115016,0.9397777777777778,0.9407035175879396,0.9351219512195122,0.9557251908396946,0.9480916030534352,0.9414201183431952,0.9526916802610114,0.9428571428571428,0.91846921797005,0.9429824561403508,0.9601554907677357,0.9661243322000972,0.9688699360341152,0.9552,0.9506820566631691,0.9866666666666668,0.962809917355372,0.9732868757259,0.9966666666666668,0.9933484750162233,1.0,0.9991220368744512,1.0,0.85,1.0,0.9933333333333332
Two_Patterns,0.3006535947712418,0.3243670886075949,0.41818181818181815,0.3934343434343434,0.4512987012987013,0.5253333333333333,0.5532915360501567,0.7037037037037037,0.5914786967418546,0.6213333333333333,0.637074260189838,0.6875,0.6505494505494506,0.6464088397790055,0.7,0.6825314485799507,0.7142857142857143,0.7160804020100503,0.7475,0.7540983606557377,0.7348066298342542,0.838,0.7611111111111111,0.7465103294249023,0.775,0.7923076923076923,0.7855263157894737,0.7608695652173914,0.7946666666666666,0.7948717948717948,0.8066666666666666,0.8025641025641026,0.83,0.8356164383561644,0.8025,0.8439024390243902,0.8216783216783217,0.8079999999999999,0.8333333333333334,0.8123953098827471,0.8285714285714286,0.8216145833333334,0.83,0.8789855072463768,0.8116666666666666,0.8465473145780051,0.8333333333333334,0.0,0.8778877887788779,0.89,0.8983333333333333,0.9013333333333332,0.85,0.9,0.9086364898639266,0.9153846153846154,0.9037800687285223,0.9318181818181818,0.9161341853035144,0.9420000000000001,0.943718592964824,0.9380487804878048,0.961323155216285,0.9531806615776082,0.9420118343195266,0.9494290375203916,0.9485714285714286,0.9584026622296172,0.9517543859649122,0.9562682215743442,0.9619961146187471,0.971002132196162,0.9712,0.9758656873032528,0.98,0.9793388429752066,0.9872241579558652,0.9933333333333332,0.995944192083063,1.0,0.9991220368744512,1.0,0.9,1.0,1.0
